,Reference Number,Easting,Northing,Number of Vehicles,Accident Date,Time (24hr),1st Road Class,Road Surface,Lighting Conditions,Weather Conditions,Casualty Class,Sex of Casualty,Age of Casuality,Speed,Type of Vehicle,Casualty Severity
1545,110366573.0,433941.0,434109.0,2.0,2011-08-09,17.0,0,1,4,1,1,1,45,55.0,2,2
1546,110366573.0,433941.0,434109.0,2.0,2011-08-09,17.0,0,1,4,1,0,1,55,45.0,4,2
1547,110366577.0,433330.0,434049.0,2.0,2011-08-09,19.0,0,1,4,1,0,1,50,55.0,12,2
1548,110366826.0,430413.0,433702.0,1.0,2011-08-09,10.0,4,1,4,1,2,1,77,70.0,2,2
1549,110368077.0,427643.0,430979.0,2.0,2011-08-10,8.0,0,3,4,3,0,0,43,60.0,2,2
1550,110368148.0,430764.0,432411.0,2.0,2011-08-10,16.0,0,1,4,1,0,0,18,5.0,2,2
1551,110368148.0,430764.0,432411.0,2.0,2011-08-10,16.0,0,1,4,1,0,1,50,95.0,1,2
1552,110368162.0,427246.0,426732.0,2.0,2011-08-10,16.0,4,3,4,1,0,1,46,85.0,2,2
1553,110368166.0,430421.0,433815.0,1.0,2011-08-10,17.0,4,1,4,1,2,1,65,99.0,2,2
1554,110368176.0,422724.0,438174.0,2.0,2011-08-10,16.0,4,3,4,5,0,1,28,10.0,3,2
1555,110368176.0,422724.0,438174.0,2.0,2011-08-10,16.0,4,3,4,5,1,0,57,25.0,2,2
1556,110368259.0,431926.0,435602.0,2.0,2011-08-10,18.0,4,3,4,5,1,0,52,45.0,2,2
1557,110368530.0,428395.0,434648.0,2.0,2011-08-10,23.0,4,1,1,1,0,1,35,85.0,2,2
1558,110368530.0,428395.0,434648.0,2.0,2011-08-10,23.0,4,1,1,1,1,0,37,65.0,2,2
1559,110368742.0,422430.0,435474.0,2.0,2011-08-10,9.0,4,1,4,1,0,1,48,65.0,2,2
1560,110371004.0,428454.0,429079.0,2.0,2011-08-10,17.0,0,3,4,4,0,1,38,20.0,9,2
1561,110370937.0,434803.0,435042.0,2.0,2011-08-11,3.0,4,1,1,1,0,1,24,85.0,2,2
1562,110370937.0,434803.0,435042.0,2.0,2011-08-11,3.0,4,1,1,1,1,0,44,60.0,2,2
1563,110371675.0,430071.0,433366.0,2.0,2011-08-11,19.0,4,1,4,1,0,0,43,20.0,12,2
1564,110378359.0,427968.0,426261.0,2.0,2011-08-11,5.0,0,3,4,5,0,1,34,25.0,2,2
1565,110370460.0,426784.0,438339.0,2.0,2011-08-12,7.0,0,3,4,5,0,0,49,70.0,2,2
1566,110370991.0,426021.0,435584.0,1.0,2011-08-12,7.0,2,3,4,5,0,1,34,65.0,6,1
1567,110372299.0,436115.0,428589.0,1.0,2011-08-12,17.0,4,1,4,1,2,1,8,99.0,2,2
1568,110372406.0,420327.0,434223.0,2.0,2011-08-12,13.0,0,1,4,1,0,1,37,25.0,12,2
1569,110372524.0,432134.0,436087.0,1.0,2011-08-12,17.0,4,1,4,1,2,0,30,85.0,2,2
1570,110372531.0,421562.0,434965.0,2.0,2011-08-12,19.0,4,1,4,1,0,1,21,5.0,8,2
1571,110372531.0,421562.0,434965.0,2.0,2011-08-12,19.0,4,1,4,1,1,0,17,15.0,2,2
1572,110408868.0,432666.0,436873.0,2.0,2011-08-12,20.0,4,1,4,1,0,0,24,15.0,12,1
1573,110374002.0,429934.0,427358.0,2.0,2011-08-13,19.0,4,1,4,1,1,0,87,10.0,2,1
1574,110373720.0,432295.0,444402.0,2.0,2011-08-14,10.0,0,1,4,1,1,0,39,95.0,2,2
1575,110374000.0,431958.0,434777.0,1.0,2011-08-14,12.0,4,1,4,1,1,0,2,20.0,1,2
1576,110374227.0,435206.0,442392.0,2.0,2011-08-14,14.0,4,1,4,1,0,0,18,5.0,2,2
1577,110374502.0,426585.0,441939.0,2.0,2011-08-14,20.0,0,1,4,1,0,0,26,35.0,2,2
1578,110374502.0,426585.0,441939.0,2.0,2011-08-14,20.0,0,1,4,1,1,1,27,99.0,2,2
1579,110374824.0,430665.0,434301.0,2.0,2011-08-15,7.0,4,1,4,1,0,0,58,95.0,2,1
1580,110375365.0,431232.0,430570.0,2.0,2011-08-15,9.0,3,1,4,1,0,0,49,5.0,2,2
1581,110375365.0,431232.0,430570.0,2.0,2011-08-15,9.0,3,1,4,1,1,0,52,5.0,2,2
1582,110375818.0,431618.0,431152.0,2.0,2011-08-15,15.0,4,1,4,1,0,0,31,35.0,2,2
1583,110375885.0,436531.0,425949.0,3.0,2011-08-15,13.0,3,1,4,1,0,1,74,80.0,2,1
1584,110376077.0,429306.0,426775.0,2.0,2011-08-15,16.0,0,1,4,1,0,1,67,99.0,2,2
1585,110376641.0,432511.0,437062.0,2.0,2011-08-16,8.0,4,3,4,1,0,1,30,80.0,2,2
1586,110377724.0,430219.0,427034.0,1.0,2011-08-16,11.0,0,1,4,1,1,0,84,45.0,1,2
1587,110378835.0,422437.0,441708.0,2.0,2011-08-16,15.0,4,1,4,1,0,0,57,5.0,2,2
1588,110378835.0,422437.0,441708.0,2.0,2011-08-16,15.0,4,1,4,1,1,0,20,10.0,2,2
1589,110380753.0,430588.0,433666.0,1.0,2011-08-16,9.0,4,3,4,1,2,1,28,85.0,2,2
1590,110378356.0,428366.0,432497.0,2.0,2011-08-17,7.0,0,1,4,1,0,0,30,35.0,2,2
1591,110378883.0,432964.0,439235.0,2.0,2011-08-17,11.0,0,1,4,1,0,1,38,10.0,2,2
1592,110378883.0,432964.0,439235.0,2.0,2011-08-17,11.0,0,1,4,1,1,0,6,65.0,2,2
1593,110379377.0,434506.0,428876.0,2.0,2011-08-17,12.0,4,1,4,1,0,1,23,80.0,8,1
1594,110379506.0,425246.0,434343.0,1.0,2011-08-17,17.0,0,1,4,1,0,1,19,60.0,2,2
1595,110379543.0,436171.0,434310.0,2.0,2011-08-17,18.0,4,1,4,1,0,1,56,60.0,2,2
1596,110379590.0,430642.0,434701.0,2.0,2011-08-17,19.0,0,1,4,1,0,1,25,25.0,12,2
1597,110379625.0,433333.0,434033.0,2.0,2011-08-17,18.0,0,1,4,1,0,0,39,80.0,2,2
1598,110379625.0,433333.0,434033.0,2.0,2011-08-17,18.0,0,1,4,1,1,1,38,70.0,2,2
1599,110382313.0,429437.0,433457.0,2.0,2011-08-18,17.0,4,1,4,1,0,1,32,70.0,12,2
1600,110382630.0,427997.0,436010.0,2.0,2011-08-18,19.0,0,1,4,1,0,1,37,35.0,12,2
1601,110381862.0,424617.0,436058.0,2.0,2011-08-19,7.0,2,1,4,1,0,1,36,15.0,3,2
1602,110381862.0,424617.0,436058.0,2.0,2011-08-19,7.0,2,1,4,1,1,1,2,80.0,3,2
1603,110382066.0,432537.0,429642.0,2.0,2011-08-19,9.0,0,1,4,1,0,1,26,60.0,12,2
1604,110382364.0,424603.0,427656.0,2.0,2011-08-19,12.0,3,1,4,1,0,1,42,35.0,2,2
1605,110382890.0,427792.0,436486.0,1.0,2011-08-19,10.0,2,1,4,1,1,0,55,80.0,1,2
1606,110383038.0,429484.0,437231.0,2.0,2011-08-19,17.0,4,1,4,1,0,1,26,55.0,2,2
1607,110383038.0,429484.0,437231.0,2.0,2011-08-19,17.0,4,1,4,1,1,1,5,35.0,2,2
1608,110384223.0,430684.0,433627.0,2.0,2011-08-19,19.0,0,1,4,1,0,1,59,70.0,2,2
1609,110383769.0,436473.0,434062.0,2.0,2011-08-20,10.0,0,1,4,1,0,1,29,65.0,9,1
1610,110383831.0,435827.0,428377.0,1.0,2011-08-20,12.0,0,1,4,1,0,1,19,95.0,9,2
1611,110384356.0,430366.0,431645.0,1.0,2011-08-20,16.0,3,1,4,1,1,0,53,35.0,10,1
1612,110384468.0,434640.0,430928.0,2.0,2011-08-20,18.0,3,1,4,1,0,1,29,45.0,2,2
1613,110384468.0,434640.0,430928.0,2.0,2011-08-20,18.0,3,1,4,1,0,0,48,35.0,2,2
1614,110384518.0,435900.0,428208.0,2.0,2011-08-20,19.0,0,1,4,1,0,0,54,45.0,2,2
1615,110384889.0,442620.0,426490.0,1.0,2011-08-21,3.0,0,1,2,1,0,1,26,55.0,2,2
1616,110385257.0,423169.0,442789.0,2.0,2011-08-21,11.0,4,1,4,1,1,0,17,99.0,2,2
1617,110386048.0,423986.0,430285.0,4.0,2011-08-21,12.0,2,1,4,1,0,1,52,45.0,12,2
1618,110386055.0,434109.0,425872.0,1.0,2011-08-21,12.0,3,1,4,1,0,1,49,45.0,2,2
1619,110388778.0,426192.0,437494.0,2.0,2011-08-21,22.0,4,1,2,1,0,1,22,20.0,2,2
1620,110392059.0,434455.0,433703.0,2.0,2011-08-21,16.0,4,1,4,1,0,1,24,70.0,2,2
1621,110386266.0,425826.0,427565.0,3.0,2011-08-22,8.0,4,1,4,1,0,0,22,99.0,2,2
1622,110386266.0,425826.0,427565.0,3.0,2011-08-22,8.0,4,1,4,1,0,1,36,70.0,2,2
1623,110389056.0,431980.0,435833.0,2.0,2011-08-22,16.0,0,1,4,1,0,0,50,80.0,12,2
1624,110400830.0,432168.0,425798.0,2.0,2011-08-22,17.0,3,1,4,1,0,0,29,55.0,2,2
1625,110388964.0,430774.0,424524.0,2.0,2011-08-23,15.0,0,1,4,1,0,1,20,60.0,2,2
1626,110389147.0,435901.0,436425.0,2.0,2011-08-23,18.0,0,1,4,1,0,1,21,95.0,2,2
1627,110389147.0,435901.0,436425.0,2.0,2011-08-23,18.0,0,1,4,1,1,0,23,10.0,2,2
1628,110390321.0,426291.0,435586.0,2.0,2011-08-23,21.0,0,1,2,1,0,1,24,5.0,10,2
1629,110394601.0,437488.0,432906.0,2.0,2011-08-23,17.0,4,1,4,1,1,1,43,70.0,2,2
1630,110389675.0,428516.0,427618.0,2.0,2011-08-24,6.0,0,1,4,1,0,0,19,15.0,2,2
1631,110389675.0,428516.0,427618.0,2.0,2011-08-24,6.0,0,1,4,1,0,1,44,85.0,3,2
1632,110389675.0,428516.0,427618.0,2.0,2011-08-24,6.0,0,1,4,1,1,0,24,85.0,2,2
1633,110389781.0,427646.0,431083.0,1.0,2011-08-24,5.0,3,1,4,1,0,1,46,35.0,2,1
1634,110389860.0,427124.0,429465.0,2.0,2011-08-24,8.0,0,1,4,1,0,1,40,15.0,12,2
1635,110390384.0,434147.0,433899.0,2.0,2011-08-24,13.0,4,1,4,1,0,1,21,25.0,2,2
1636,110390384.0,434147.0,433899.0,2.0,2011-08-24,13.0,4,1,4,1,0,1,59,99.0,2,2
1637,110390384.0,434147.0,433899.0,2.0,2011-08-24,13.0,4,1,4,1,1,0,22,70.0,2,2
1638,110390384.0,434147.0,433899.0,2.0,2011-08-24,13.0,4,1,4,1,1,1,20,70.0,2,2
1639,110390954.0,430372.0,433492.0,1.0,2011-08-24,17.0,4,1,4,1,2,0,53,99.0,1,2
1640,110391016.0,430361.0,431663.0,1.0,2011-08-24,15.0,3,1,4,1,0,1,23,80.0,9,1
1641,110392845.0,420521.0,433924.0,3.0,2011-08-24,22.0,2,1,2,1,0,1,23,65.0,2,2
1642,110392845.0,420521.0,433924.0,3.0,2011-08-24,22.0,2,1,2,1,0,0,34,60.0,2,2
1643,110392845.0,420521.0,433924.0,3.0,2011-08-24,22.0,2,1,2,1,1,0,31,5.0,2,2
1644,110392845.0,420521.0,433924.0,3.0,2011-08-24,22.0,2,1,2,1,1,1,9,45.0,2,2
1645,110391382.0,434396.0,430383.0,2.0,2011-08-25,6.0,3,3,2,5,0,1,44,10.0,2,2
1646,110391728.0,428946.0,432404.0,2.0,2011-08-25,17.0,4,1,4,1,1,0,77,85.0,1,2
1647,110391761.0,435813.0,436371.0,3.0,2011-08-25,10.0,4,3,4,1,0,0,48,10.0,2,2
1648,110391761.0,435813.0,436371.0,3.0,2011-08-25,10.0,4,3,4,1,0,1,37,5.0,2,2
1649,110391864.0,430471.0,424216.0,1.0,2011-08-25,8.0,3,3,4,5,0,1,33,80.0,2,2
1650,110392468.0,427698.0,436557.0,1.0,2011-08-25,14.0,0,1,4,1,1,0,67,80.0,1,2
1651,110392671.0,422831.0,438050.0,2.0,2011-08-25,14.0,4,1,4,1,0,0,78,85.0,2,2
1652,110392788.0,425133.0,435542.0,2.0,2011-08-25,19.0,4,1,4,1,0,0,59,25.0,2,2
1653,110392859.0,425056.0,433371.0,2.0,2011-08-25,20.0,2,1,4,1,0,1,17,95.0,10,2
1654,110393500.0,427938.0,435724.0,2.0,2011-08-25,17.0,4,1,4,1,0,1,26,95.0,12,2
1655,110394373.0,431592.0,430680.0,2.0,2011-08-26,16.0,4,3,4,1,0,1,28,85.0,2,2
1656,110394373.0,431592.0,430680.0,2.0,2011-08-26,16.0,4,3,4,1,0,1,27,80.0,2,2
1657,110394558.0,432054.0,427554.0,4.0,2011-08-26,15.0,3,3,4,5,1,0,41,35.0,2,2
1658,110395600.0,437767.0,432406.0,1.0,2011-08-27,15.0,3,3,4,5,0,1,24,15.0,2,2
1659,110395600.0,437767.0,432406.0,1.0,2011-08-27,15.0,3,3,4,5,1,0,27,70.0,2,2
1660,110395707.0,442721.0,442178.0,1.0,2011-08-27,15.0,1,3,4,1,0,0,36,85.0,2,2
1661,110395707.0,442721.0,442178.0,1.0,2011-08-27,15.0,1,3,4,1,1,1,37,55.0,2,2
1662,110395784.0,444378.0,433803.0,1.0,2011-08-27,15.0,1,3,4,5,0,0,38,60.0,2,2
1663,110395784.0,444378.0,433803.0,1.0,2011-08-27,15.0,1,3,4,5,1,0,10,5.0,2,2
1664,110395784.0,444378.0,433803.0,1.0,2011-08-27,15.0,1,3,4,5,1,1,43,5.0,2,2
1665,110410493.0,430524.0,434229.0,1.0,2011-08-27,23.0,4,1,1,1,2,1,40,5.0,2,2
1666,110396367.0,432027.0,435873.0,2.0,2011-08-28,6.0,0,1,4,1,0,1,28,95.0,14,2
1667,110397057.0,428515.0,434983.0,1.0,2011-08-28,18.0,4,1,4,1,2,1,5,70.0,11,2
1668,110397362.0,420039.0,437084.0,2.0,2011-08-28,0.0,0,3,2,5,0,1,17,60.0,2,2
1669,110397362.0,420039.0,437084.0,2.0,2011-08-28,0.0,0,3,2,5,0,1,30,25.0,2,2
1670,110397362.0,420039.0,437084.0,2.0,2011-08-28,0.0,0,3,2,5,1,0,16,85.0,2,2
1671,110397529.0,424118.0,444005.0,2.0,2011-08-28,9.0,0,1,4,1,0,1,82,85.0,2,2
1672,110397529.0,424118.0,444005.0,2.0,2011-08-28,9.0,0,1,4,1,1,0,77,10.0,2,2
1673,110397333.0,428925.0,433413.0,1.0,2011-08-29,2.0,1,1,2,1,1,1,21,60.0,2,2
1674,110397333.0,428925.0,433413.0,1.0,2011-08-29,2.0,1,1,2,1,1,1,23,60.0,2,2
1675,110397716.0,437069.0,437606.0,4.0,2011-08-29,12.0,0,1,4,1,0,1,25,65.0,2,2
1676,110397716.0,437069.0,437606.0,4.0,2011-08-29,12.0,0,1,4,1,1,0,22,15.0,2,2
1677,110398209.0,430090.0,435419.0,2.0,2011-08-29,15.0,4,1,4,1,0,0,31,5.0,2,2
1678,110398217.0,421634.0,440840.0,2.0,2011-08-29,17.0,0,1,4,1,0,0,57,99.0,2,2
1679,110398217.0,421634.0,440840.0,2.0,2011-08-29,17.0,0,1,4,1,1,0,7,35.0,2,2
1680,110398217.0,421634.0,440840.0,2.0,2011-08-29,17.0,0,1,4,1,1,0,3,70.0,2,2
1681,110405690.0,430232.0,433382.0,2.0,2011-08-29,2.0,4,1,1,1,0,1,35,60.0,2,2
1682,110398464.0,423585.0,428136.0,1.0,2011-08-30,5.0,0,1,4,1,0,1,34,25.0,2,2
1683,110398985.0,429949.0,428086.0,1.0,2011-08-30,10.0,4,1,4,1,1,0,64,65.0,1,2
1684,110399063.0,426885.0,438862.0,2.0,2011-08-30,12.0,0,1,4,1,0,1,64,99.0,2,2
1685,110399660.0,418304.0,441337.0,2.0,2011-08-30,17.0,0,3,4,5,0,1,55,80.0,12,2
1686,110401571.0,427640.0,433727.0,2.0,2011-08-31,21.0,4,1,1,1,0,1,46,70.0,2,2
1687,110401639.0,430909.0,432286.0,2.0,2011-08-31,20.0,0,1,2,1,0,0,37,80.0,2,2
1688,110402357.0,428875.0,429794.0,2.0,2011-08-31,16.0,0,1,4,1,0,0,22,55.0,2,2
1689,110403333.0,432083.0,433860.0,2.0,2011-08-31,12.0,4,1,4,1,0,1,31,45.0,14,2
1690,110403333.0,432083.0,433860.0,2.0,2011-08-31,12.0,4,1,4,1,1,0,67,35.0,14,2
1691,110402516.0,432061.0,436085.0,2.0,2011-09-01,10.0,4,1,4,1,0,0,82,60.0,2,2
1692,110402516.0,432061.0,436085.0,2.0,2011-09-01,10.0,4,1,4,1,0,1,27,65.0,2,2
1693,110404297.0,443658.0,436809.0,2.0,2011-09-01,12.0,1,1,4,1,0,0,63,45.0,2,2
1694,110405793.0,426766.0,428987.0,2.0,2011-09-01,17.0,0,1,4,1,0,0,31,20.0,12,2
1695,110414518.0,430834.0,435416.0,2.0,2011-09-01,17.0,4,1,4,1,0,1,45,85.0,9,2
1696,110403823.0,436066.0,435552.0,2.0,2011-09-02,8.0,0,1,4,1,0,1,40,80.0,12,2
1697,110403861.0,420070.0,440804.0,2.0,2011-09-02,8.0,0,1,4,1,0,1,27,15.0,12,2
1698,110404074.0,429488.0,430254.0,1.0,2011-09-02,10.0,0,1,4,1,2,1,62,99.0,3,2
1699,110404393.0,425188.0,434349.0,2.0,2011-09-02,12.0,0,1,4,1,1,0,72,80.0,1,2
1700,110404393.0,425188.0,434349.0,2.0,2011-09-02,12.0,0,1,4,1,1,0,66,35.0,1,2
1701,110404393.0,425188.0,434349.0,2.0,2011-09-02,12.0,0,1,4,1,1,0,34,99.0,1,2
1702,110404595.0,430843.0,434089.0,1.0,2011-09-02,14.0,0,1,4,1,2,0,34,60.0,2,2
1703,110405832.0,428138.0,435846.0,2.0,2011-09-02,15.0,0,1,4,1,0,0,35,65.0,12,2
1704,110405837.0,426102.0,435596.0,1.0,2011-09-03,12.0,2,1,4,1,1,0,40,20.0,1,2
1705,110406123.0,421006.0,434310.0,2.0,2011-09-03,14.0,0,1,4,1,1,0,65,60.0,2,2
1706,110406123.0,421006.0,434310.0,2.0,2011-09-03,14.0,0,1,4,1,1,0,13,10.0,2,2
1707,110407147.0,429389.0,433813.0,2.0,2011-09-04,10.0,4,1,4,1,0,1,28,85.0,2,2
1708,110407501.0,430088.0,431265.0,2.0,2011-09-04,16.0,0,1,4,1,0,1,45,95.0,12,1
1709,110407513.0,431961.0,430718.0,2.0,2011-09-04,14.0,0,1,4,1,0,1,31,10.0,2,2
1710,110407513.0,431961.0,430718.0,2.0,2011-09-04,14.0,0,1,4,1,1,0,3,10.0,2,2
1711,110407513.0,431961.0,430718.0,2.0,2011-09-04,14.0,0,1,4,1,1,0,55,55.0,2,2
1712,110407525.0,433175.0,426299.0,2.0,2011-09-04,14.0,0,1,4,1,1,0,73,45.0,2,2
1713,110407889.0,427102.0,427876.0,2.0,2011-09-04,21.0,4,1,1,1,0,1,13,10.0,12,2
1714,110407899.0,442783.0,434504.0,1.0,2011-09-04,20.0,3,1,0,1,0,0,22,99.0,2,2
1715,110408210.0,431001.0,430596.0,2.0,2011-09-05,5.0,4,3,2,1,0,1,48,85.0,12,1
1716,110409476.0,427152.0,432525.0,2.0,2011-09-05,16.0,4,1,4,1,0,0,38,95.0,2,2
1717,110410936.0,428342.0,429521.0,2.0,2011-09-06,14.0,0,1,4,1,0,1,83,55.0,2,2
1718,110410936.0,428342.0,429521.0,2.0,2011-09-06,14.0,0,1,4,1,1,1,73,25.0,2,2
1719,110411021.0,425771.0,436844.0,2.0,2011-09-06,14.0,4,1,4,1,0,0,86,20.0,2,2
1720,110412909.0,421195.0,440229.0,2.0,2011-09-06,20.0,2,3,2,4,0,1,16,20.0,6,2
1721,110413924.0,431555.0,435180.0,2.0,2011-09-06,19.0,0,1,4,1,0,1,14,65.0,12,2
1722,110411843.0,425736.0,433895.0,2.0,2011-09-07,7.0,4,1,4,1,0,1,57,80.0,2,2
1723,110411843.0,425736.0,433895.0,2.0,2011-09-07,7.0,4,1,4,1,0,0,63,85.0,2,2
1724,110413608.0,424983.0,427533.0,1.0,2011-09-08,9.0,0,3,4,1,2,1,32,85.0,2,2
1725,110413707.0,434933.0,433418.0,1.0,2011-09-08,8.0,4,1,4,1,2,1,14,85.0,2,1
1726,110414152.0,431298.0,429114.0,2.0,2011-09-08,12.0,4,1,4,1,1,1,73,95.0,1,2
1727,110414324.0,424602.0,435119.0,2.0,2011-09-08,13.0,0,3,4,1,0,0,43,95.0,2,2
1728,110414525.0,431970.0,435821.0,2.0,2011-09-08,18.0,0,1,4,1,1,1,8,85.0,2,2
1729,110414631.0,440580.0,432098.0,2.0,2011-09-08,14.0,0,1,4,1,0,1,92,80.0,2,2
1730,110415818.0,430685.0,434923.0,1.0,2011-09-09,12.0,0,1,4,1,1,0,39,95.0,1,2
1731,110416160.0,438080.0,433426.0,2.0,2011-09-09,15.0,3,1,4,1,0,0,18,95.0,2,1
1732,110416160.0,438080.0,433426.0,2.0,2011-09-09,15.0,3,1,4,1,1,0,17,60.0,2,2
1733,110416224.0,437109.0,436061.0,2.0,2011-09-09,17.0,4,1,4,1,2,1,8,25.0,2,2
1734,110416337.0,431891.0,426285.0,2.0,2011-09-09,16.0,3,1,4,1,0,0,48,55.0,2,2
1735,110416355.0,427054.0,433468.0,2.0,2011-09-09,20.0,4,1,2,1,0,1,20,10.0,10,2
1736,110416745.0,430191.0,433922.0,1.0,2011-09-10,2.0,4,1,2,1,2,1,19,80.0,2,2
1737,110416924.0,431961.0,435823.0,2.0,2011-09-10,9.0,0,3,4,5,0,1,30,25.0,2,2
1738,110416924.0,431961.0,435823.0,2.0,2011-09-10,9.0,0,3,4,5,1,0,36,25.0,2,2
1739,110417192.0,423014.0,437653.0,2.0,2011-09-10,12.0,0,1,4,1,0,1,33,45.0,12,2
1740,110417311.0,429046.0,433490.0,2.0,2011-09-10,13.0,0,1,4,1,1,1,45,35.0,2,2
1741,110417586.0,429171.0,430832.0,2.0,2011-09-10,17.0,4,1,4,1,0,1,6,25.0,12,2
1742,110417669.0,436587.0,435029.0,2.0,2011-09-10,13.0,4,1,4,1,0,1,44,55.0,12,2
1743,110417697.0,427519.0,435870.0,2.0,2011-09-10,15.0,2,1,4,1,0,1,20,20.0,2,2
1744,110417697.0,427519.0,435870.0,2.0,2011-09-10,15.0,2,1,4,1,1,0,20,99.0,2,2
1745,110417711.0,426999.0,437450.0,2.0,2011-09-10,19.0,0,1,4,1,1,0,45,55.0,2,2
1746,110417728.0,429735.0,430542.0,2.0,2011-09-10,11.0,0,1,4,1,0,0,19,5.0,2,2
1747,110417728.0,429735.0,430542.0,2.0,2011-09-10,11.0,0,1,4,1,0,0,60,15.0,2,2
1748,110417735.0,432600.0,436825.0,2.0,2011-09-10,17.0,4,1,4,1,0,1,59,35.0,2,2
1749,110418642.0,428782.0,436951.0,2.0,2011-09-10,14.0,4,1,4,1,0,0,45,99.0,2,2
1750,110418048.0,430252.0,433225.0,1.0,2011-09-11,1.0,4,1,2,1,2,1,28,10.0,2,1
1751,110418650.0,429119.0,433848.0,2.0,2011-09-11,13.0,4,1,4,1,0,1,20,55.0,2,2
1752,110418650.0,429119.0,433848.0,2.0,2011-09-11,13.0,4,1,4,1,0,1,27,55.0,10,2
1753,110418650.0,429119.0,433848.0,2.0,2011-09-11,13.0,4,1,4,1,1,0,52,65.0,2,2
1754,110418917.0,441450.0,434619.0,1.0,2011-09-11,17.0,3,1,4,1,0,1,64,15.0,2,2
1755,110418928.0,428059.0,434296.0,1.0,2011-09-11,16.0,0,1,4,1,2,1,19,20.0,2,1
1756,110419263.0,422045.0,438841.0,1.0,2011-09-11,23.0,0,3,2,5,0,0,31,25.0,2,2
1757,110419838.0,426226.0,431886.0,2.0,2011-09-12,8.0,0,1,4,0,0,0,19,55.0,10,2
1758,110420329.0,428411.0,428696.0,1.0,2011-09-12,14.0,0,1,4,0,0,1,23,55.0,10,2
1759,110420950.0,425957.0,435196.0,2.0,2011-09-12,19.0,4,1,4,1,0,1,36,20.0,14,2
1760,110420950.0,425957.0,435196.0,2.0,2011-09-12,19.0,4,1,4,1,1,0,16,95.0,2,2
1761,110420950.0,425957.0,435196.0,2.0,2011-09-12,19.0,4,1,4,1,1,0,24,99.0,14,2
1762,110421803.0,431070.0,426471.0,2.0,2011-09-13,10.0,4,1,4,1,1,0,36,85.0,2,2
1763,110422477.0,421081.0,436755.0,2.0,2011-09-13,17.0,0,1,4,1,0,1,50,15.0,12,1
1764,110422867.0,432619.0,435550.0,2.0,2011-09-14,3.0,4,1,2,1,0,1,31,70.0,2,2
1765,110424401.0,427761.0,436916.0,2.0,2011-09-14,19.0,4,1,2,1,0,1,40,25.0,3,2
1766,110424635.0,427230.0,433646.0,3.0,2011-09-14,10.0,0,1,4,1,0,1,55,95.0,2,2
1767,110424635.0,427230.0,433646.0,3.0,2011-09-14,10.0,0,1,4,1,0,0,54,5.0,2,2
1768,110424635.0,427230.0,433646.0,3.0,2011-09-14,10.0,0,1,4,1,1,1,85,25.0,2,2
1769,110425793.0,432345.0,434973.0,2.0,2011-09-14,20.0,4,1,4,1,0,1,31,25.0,9,2
1770,110427470.0,420848.0,440973.0,1.0,2011-09-14,15.0,4,1,4,1,2,0,45,15.0,4,2
1771,110435046.0,427523.0,425473.0,1.0,2011-09-14,16.0,4,1,4,1,2,0,14,20.0,2,2
1772,110424407.0,425475.0,432866.0,2.0,2011-09-15,18.0,0,1,4,1,0,0,19,80.0,2,2
1773,110425223.0,427954.0,425420.0,2.0,2011-09-15,8.0,4,1,4,1,0,1,42,70.0,12,2
1774,110425782.0,429147.0,431735.0,2.0,2011-09-15,16.0,4,1,4,1,0,1,19,25.0,12,2
1775,110425999.0,436669.0,430999.0,1.0,2011-09-15,17.0,3,1,4,1,0,1,29,85.0,2,1
1776,110426135.0,423297.0,429766.0,2.0,2011-09-15,16.0,0,1,4,1,0,1,46,25.0,2,1
1777,110426189.0,428124.0,432794.0,2.0,2011-09-15,20.0,2,1,2,1,0,1,51,45.0,2,2
1778,110426189.0,428124.0,432794.0,2.0,2011-09-15,20.0,2,1,2,1,0,1,19,55.0,3,2
1779,110426189.0,428124.0,432794.0,2.0,2011-09-15,20.0,2,1,2,1,1,1,16,35.0,3,2
1780,110427352.0,424716.0,434436.0,2.0,2011-09-15,16.0,4,1,4,1,0,1,30,45.0,12,2
1781,110427273.0,428609.0,431568.0,2.0,2011-09-16,12.0,3,1,4,1,1,0,18,10.0,2,2
1782,110427607.0,424536.0,436048.0,1.0,2011-09-16,16.0,4,1,4,1,1,1,86,35.0,1,2
1783,110427626.0,430623.0,434647.0,1.0,2011-09-16,18.0,0,3,4,4,0,0,27,60.0,10,2
1784,110427657.0,426391.0,429515.0,2.0,2011-09-16,18.0,3,3,4,5,0,1,29,70.0,2,2
1785,110427749.0,431559.0,435180.0,2.0,2011-09-16,19.0,0,3,2,5,1,1,32,85.0,2,2
1786,110427749.0,431559.0,435180.0,2.0,2011-09-16,19.0,0,3,2,5,1,0,28,45.0,2,2
1787,110427749.0,431559.0,435180.0,2.0,2011-09-16,19.0,0,3,2,5,1,1,24,5.0,2,2
1788,110427850.0,432389.0,434901.0,1.0,2011-09-16,18.0,2,1,4,1,2,1,21,65.0,2,2
1789,110428141.0,442619.0,426492.0,1.0,2011-09-17,2.0,0,1,0,1,1,1,25,45.0,2,2
1790,110428141.0,442619.0,426492.0,1.0,2011-09-17,2.0,0,1,0,1,1,0,22,95.0,2,2
1791,110428141.0,442619.0,426492.0,1.0,2011-09-17,2.0,0,1,0,1,1,1,22,35.0,2,2
1792,110428141.0,442619.0,426492.0,1.0,2011-09-17,2.0,0,1,0,1,0,1,24,60.0,2,1
